institution_id,institution_name,ciptitle,grad_cohort,year_postgrad,earnings
3895,UNIVERSITY OF WISCONSIN-MADISON,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2004,10,36938
3895,UNIVERSITY OF WISCONSIN-MADISON,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2007,1,20644
3895,UNIVERSITY OF WISCONSIN-MADISON,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2007,5,29852
3895,UNIVERSITY OF WISCONSIN-MADISON,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2010,1,20900
3895,UNIVERSITY OF WISCONSIN-MADISON,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2013,1,18908
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2001,1,20621
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2001,5,35426
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2001,10,42644
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2004,1,21758
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2004,5,34826
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2004,10,44728
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2007,1,22023
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2007,5,36344
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2010,1,21553
3895,UNIVERSITY OF WISCONSIN-MADISON,COMMUNICATION AND MEDIA STUDIES,2013,1,23722
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2001,1,23325
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2001,5,38535
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2001,10,48600
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2004,1,25347
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2004,5,38030
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2004,10,49772
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2007,1,25254
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2007,5,37413
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2010,1,25694
3895,UNIVERSITY OF WISCONSIN-MADISON,JOURNALISM,2013,1,27826
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,1,32818
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,5,55840
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,10,70370
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,1,40044
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,5,60084
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,10,77950
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2007,1,42061
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2007,5,63692
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2010,1,45949
3895,UNIVERSITY OF WISCONSIN-MADISON,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2013,1,48276
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER SYSTEMS ANALYSIS,2001,1,41565
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER SYSTEMS ANALYSIS,2001,5,68201
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER SYSTEMS ANALYSIS,2001,10,84210
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2001,1,33637
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2001,5,39369
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2001,10,44102
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2004,1,29820
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2004,5,40658
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2004,10,44914
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2007,1,28870
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2007,5,37826
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2010,1,26880
3895,UNIVERSITY OF WISCONSIN-MADISON,SPECIAL EDUCATION AND TEACHING,2013,1,29467
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2001,1,21730
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2001,5,37018
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2001,10,39950
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2004,1,21994
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2004,5,36652
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2004,10,41719
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2007,1,21571
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2007,5,36097
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2010,1,22192
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2013,1,24777
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2001,1,19541
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2001,5,37028
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2001,10,38289
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2004,1,21632
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2004,5,34206
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2004,10,36992
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2007,1,23500
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2007,5,33253
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2010,1,23042
3895,UNIVERSITY OF WISCONSIN-MADISON,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC SUBJECT AREAS",2013,1,27611
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2001,5,50499
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2004,5,46087
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2007,1,42123
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2007,5,60325
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2010,1,38649
3895,UNIVERSITY OF WISCONSIN-MADISON,AGRICULTURAL ENGINEERING,2013,1,43054
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2001,1,22602
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2001,5,48432
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2001,10,76433
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2004,1,29033
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2004,5,54609
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2004,10,53984
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2007,1,35060
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2007,5,54880
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2010,1,30771
3895,UNIVERSITY OF WISCONSIN-MADISON,BIOMEDICAL/MEDICAL ENGINEERING,2013,1,45852
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2001,1,43319
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2001,5,63643
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2001,10,75525
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2004,1,50409
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2004,5,62940
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2004,10,86498
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2007,1,57318
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2007,5,64940
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2010,1,48041
3895,UNIVERSITY OF WISCONSIN-MADISON,CHEMICAL ENGINEERING,2013,1,57735
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2001,1,41959
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2001,5,55794
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2001,10,64568
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2004,1,46837
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2004,5,57972
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2004,10,70642
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2007,1,44595
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2007,5,57674
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2010,1,35670
3895,UNIVERSITY OF WISCONSIN-MADISON,CIVIL ENGINEERING,2013,1,47494
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2001,1,37298
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2001,5,64865
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2001,10,75078
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2004,1,48432
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2004,5,65188
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2004,10,89707
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2007,1,46204
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2007,5,73777
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2010,1,51231
3895,UNIVERSITY OF WISCONSIN-MADISON,COMPUTER ENGINEERING,2013,1,56087
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,1,46738
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,5,66276
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,10,81912
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,1,45584
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,5,63439
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,10,78140
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2007,1,53045
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2007,5,63666
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2010,1,48432
3895,UNIVERSITY OF WISCONSIN-MADISON,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2013,1,51732
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2001,1,27947
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2001,5,52107
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2001,10,61516
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2004,1,49605
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2004,5,62343
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2004,10,80226
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2007,1,42682
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2007,5,57487
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2010,1,42123
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING MECHANICS,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING PHYSICS,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING PHYSICS,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING PHYSICS,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,ENGINEERING PHYSICS,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2001,5,61516
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2001,10,75294
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2004,1,39369
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2004,5,51794
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2007,1,37478
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2007,5,62632
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2010,1,38829
3895,UNIVERSITY OF WISCONSIN-MADISON,MATERIALS ENGINEERING,2013,1,47650
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2001,1,40056
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2001,5,62746
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2001,10,75294
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2004,1,46129
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2004,5,60935
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2004,10,77044
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2007,1,49038
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2007,5,64348
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2010,1,48219
3895,UNIVERSITY OF WISCONSIN-MADISON,MECHANICAL ENGINEERING,2013,1,48974
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2004,5,69727
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2007,1,60771
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2007,5,63377
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2010,1,26739
3895,UNIVERSITY OF WISCONSIN-MADISON,NUCLEAR ENGINEERING,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2001,1,41937
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2001,5,62775
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2001,10,71926
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2004,1,38289
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2004,5,62598
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2004,10,76433
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2007,1,47260
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2007,5,64608
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2010,1,51134
3895,UNIVERSITY OF WISCONSIN-MADISON,INDUSTRIAL ENGINEERING,2013,1,53080
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,GEOLOGICAL/GEOPHYSICAL ENGINEERING,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,5,23571
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2007,1,17989
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2010,1,19766
3895,UNIVERSITY OF WISCONSIN-MADISON,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"AFRICAN LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,19729
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,32391
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,22455
3895,UNIVERSITY OF WISCONSIN-MADISON,"EAST ASIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,22602
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"SLAVIC, BALTIC AND ALBANIAN LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,19835
