institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,state
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2612,BIOTECHNOLOGY,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2612,BIOTECHNOLOGY,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2612,BIOTECHNOLOGY,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2612,BIOTECHNOLOGY,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2613,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,2705,STATISTICS,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3006,SYSTEMS SCIENCE AND THEORY,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3013,MEDIEVAL AND RENAISSANCE STUDIES,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3014,MUSEOLOGY/MUSEUM STUDIES,2011,2011-2015,1,26353,36128,67092,30,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2005,1,33459,40140,55964,31,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2005,10,36128,63005,113106,32,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,3802,RELIGION/RELIGIOUS STUDIES,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4227,RESEARCH AND EXPERIMENTAL PSYCHOLOGY,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4299,"PSYCHOLOGY, OTHER",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4405,PUBLIC POLICY ANALYSIS,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4405,PUBLIC POLICY ANALYSIS,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4405,PUBLIC POLICY ANALYSIS,2011,2011-2015,1,48432,73723,84653,30,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5006,FILM/VIDEO AND PHOTOGRAPHIC ARTS,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5009,MUSIC,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5099,"VISUAL AND PERFORMING ARTS, OTHER",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5122,PUBLIC HEALTH,2011,2011-2015,1,44495,55512,82440,65,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5127,MEDICAL ILLUSTRATION AND INFORMATICS,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5213,MANAGEMENT SCIENCES AND QUANTITATIVE METHODS,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5215,REAL ESTATE,2006,2006-2010,1,30047,46556,55738,47,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5215,REAL ESTATE,2006,2006-2010,5,55693,70737,87604,48,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5215,REAL ESTATE,2011,2011-2015,1,48286,57318,74536,39,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5401,HISTORY,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5401,HISTORY,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,6,Post-Bacc Certificate,5401,HISTORY,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2001,2001-2005,1,29301,42533,62409,176,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2001,2001-2005,5,41356,62260,93456,185,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2001,2001-2005,10,48510,69976,101741,190,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2006,2006-2010,1,35173,51106,83546,239,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2006,2006-2010,5,45500,63563,105509,269,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,300,NATURAL RESOURCES AND CONSERVATION,2011,2011-2015,1,36879,54430,98314,368,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2001,2001-2005,1,37402,47431,57012,550,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2001,2001-2005,5,47762,60226,73983,490,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2001,2001-2005,10,54996,72516,89010,466,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2006,2006-2010,1,33082,44396,55477,479,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2006,2006-2010,5,43860,56556,70100,510,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,400,ARCHITECTURE AND RELATED SERVICES,2011,2011-2015,1,34539,45630,56834,520,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2001,2001-2005,1,18771,32925,69727,39,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2001,2001-2005,5,27512,49605,94408,36,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2001,2001-2005,10,42682,62012,113106,48,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2006,2006-2010,1,27512,44914,65982,36,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2006,2006-2010,5,33103,47846,67646,39,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,500,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",2011,2011-2015,1,20824,35060,47494,37,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,900,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2001,2001-2005,1,34450,52357,74536,105,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2001,2001-2005,5,48265,71160,90856,108,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2001,2001-2005,10,65982,87112,129184,112,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2006,2006-2010,1,34887,48613,68632,365,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2006,2006-2010,5,46407,66332,97071,390,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1100,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES,2011,2011-2015,1,39055,57648,81069,572,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2001,2001-2005,1,31337,43906,55573,618,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2001,2001-2005,5,43630,55501,69748,594,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2001,2001-2005,10,50828,65585,84948,548,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2006,2006-2010,1,30019,43042,56494,648,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2006,2006-2010,5,39510,52338,66185,615,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1300,EDUCATION,2011,2011-2015,1,31725,40346,51558,507,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2001,2001-2005,1,26607,62443,84441,2351,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2001,2001-2005,5,71649,92031,117403,2292,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2001,2001-2005,10,91250,116808,154237,2350,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2006,2006-2010,1,31453,67319,85746,2232,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2006,2006-2010,5,72233,94007,119460,2351,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1400,ENGINEERING,2011,2011-2015,1,46452,70939,89657,2620,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2005,1,14459,19162,27222,53,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2005,5,39369,54609,70975,54,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2005,10,47963,63855,90945,73,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2006,2006-2010,5,33993,43426,63501,42,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,1600,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS",2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2001,2001-2005,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2001,2001-2005,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2001,2001-2005,10,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2006,2006-2010,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2006,2006-2010,5,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2200,LEGAL PROFESSIONS AND STUDIES,2011,2011-2015,1,NA,NA,NA,NA,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2001,2001-2005,1,14753,21964,34259,113,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2001,2001-2005,5,27091,37458,47260,84,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2001,2001-2005,10,42522,61417,83244,129,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2006,2006-2010,1,18908,29064,38424,59,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2006,2006-2010,5,26585,43798,64493,76,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2300,ENGLISH LANGUAGE AND LITERATURE/LETTERS,2011,2011-2015,1,16549,20824,27126,46,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2500,LIBRARY SCIENCE,2001,2001-2005,1,36412,45305,55673,153,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2500,LIBRARY SCIENCE,2001,2001-2005,5,43937,55061,67092,150,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2500,LIBRARY SCIENCE,2001,2001-2005,10,43392,57899,72528,153,MI
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,7,Masters,2500,LIBRARY SCIENCE,2006,2006-2010,1,32213,43054,54192,90,MI
